,LIST_ENTRPS,LIST_REGION,LIST_SIGUNGU,LIST_REPAIR_SHOP,LIST_ADDRESS,LIST_TEL,LIST_REPAIR_RANGE
804,현대,경기도,부천시,역곡점,경기도 부천시 경인로 479,032-343-8204,고전압배터리 제외 전 작업 수리 가능
805,현대,경기도,광주시,역동점,경기도 광주시 문화로 39 (역동),031-797-7744,고전압배터리 제외 전 작업 수리 가능
806,현대,서울특별시,강남구,역삼남부점,서울특별시 강남구 봉은사로 234 (역삼동),02-555-8272,고전압배터리 제외 전 작업 수리 가능
807,현대,제주특별자치도,제주시,연동점,제주특별자치도 제주시 신대로21길 34-1 (연동),064-711-3132,고전압배터리 제외 전 작업 수리 가능
808,현대,충청남도,논산시,연무점,충청남도 논산시 연무읍 득안대로 452-1,041-742-8204,고전압배터리 제외 전 작업 수리 가능
809,현대,부산광역시,연제구,연산현대서비스,부산광역시 연제구 과정로 198 (연산동),051-758-4894,고전압배터리 제외 전 작업 수리 가능
810,현대,충청북도,충주시,연수점,충청북도 충주시 국원초5길 49 (연수동),043-848-8482,고전압배터리 제외 전 작업 수리 가능
811,현대,부산광역시,부산진구,연지점,부산광역시 부산진구 성지로 10-1,051-803-8204,고전압배터리 제외 전 작업 수리 가능
812,현대,경기도,연천군,연천점,경기도 연천군 연천읍 연천로 177,031-834-0174,고전압배터리 제외 전 작업 수리 가능
813,현대,경상남도,거제시,연초점,경상남도 거제시 연초면 거제대로 4453,055-633-8204,고전압배터리 제외 전 작업 수리 가능
814,현대,경상남도,거제시,연초현대서비스,경상남도 거제시 연초면 방곡길 3,055-636-2600,고전압배터리 제외 전 작업 수리 가능
815,현대,서울특별시,서대문구,연희점,서울특별시 서대문구 연희맛로 3-1 (연희동),02-332-8204,고전압배터리 제외 전 작업 수리 가능
816,현대,인천광역시,서구,연희점,인천광역시 서구 심곡로 205 (연희동),032-566-0023,고전압배터리 제외 전 작업 수리 가능
817,현대,서울특별시,강서구,염창점,서울특별시 강서구 양천로 721 (염창동),02-3663-7788,고전압배터리 제외 전 작업 수리 가능
818,현대,울산광역시,북구,염포점,울산광역시 북구 염포로753,052-288-8272,고전압배터리 제외 전 작업 수리 가능
819,현대,서울특별시,용산구,영광자동차공업사,서울특별시 용산구 독서당로 51 (한남동),02-749-7309,고전압배터리 제외 전 작업 수리 가능
820,현대,전라남도,영광군,영광점,전라남도 영광군 영광읍 천년로 1406,061-353-8236,고전압배터리 제외 전 작업 수리 가능
821,현대,충청북도,영동군,영동점,충청북도 영동군 영동읍 난계로 1120-4,043-745-6300,고전압배터리 제외 전 작업 수리 가능
822,현대,충청북도,영동군,영동현대서비스,충청북도 영동군  영동읍 기골로 190,043-742-3333,고전압배터리 제외 전 작업 수리 가능
823,현대,전북특별자치도,익산시,영등동부점,전북특별자치도 익산시 고봉로 182 (영등동),063-832-8572,고전압배터리 제외 전 작업 수리 가능
824,현대,전북특별자치도,익산시,영등점,전북특별자치도 익산시 무왕로 1017 (영등동),063-856-0064,고전압배터리 제외 전 작업 수리 가능
825,현대,서울특별시,영등포구,영등포점,서울특별시 영등포구 국회대로 663-1 (영등포동7가),02-2677-8204,고전압배터리 제외 전 작업 수리 가능
826,현대,전라남도,영암군,영암점,전라남도 영암군 영암읍 교동리 235번지 2호,061-813-2110,고전압배터리 제외 전 작업 수리 가능
827,현대,전라남도,영암군,영암한라점,전라남도 영암군 삼호읍 대불로 370,061-461-2222,고전압배터리 제외 전 작업 수리 가능
828,현대,충청북도,청주시,영운점,충청북도 청주시 상당구 단재로 157 (영운동),043-252-8572,고전압배터리 제외 전 작업 수리 가능
829,현대,서울특별시,도봉구,영원자동차공업(주),서울특별시 도봉구 도봉로136길 49 (창동),02-908-9700,고전압배터리 제외 전 작업 수리 가능
830,현대,경상북도,영주시,영주종합정비공장,경상북도 영주시 구성로88번길 172 (휴천동),054-634-2800,고전압배터리 제외 전 작업 수리 가능
831,현대,경상북도,영천시,영천점,경상북도 영천시 향군로 16 (화룡동),054-336-8204,고전압배터리 제외 전 작업 수리 가능
832,현대,경상북도,영천시,영천현대서비스,경상북도 영천시 금호읍 금호로 338-32,054-337-3005,모든수리
833,현대,경기도,수원시,영통중부점,경기도 수원시 영통구 영통로345번길 11 (영통동),031-205-1472,고전압배터리 제외 전 작업 수리 가능
834,현대,경기도,수원시,영통중앙현대서비스,경기도 수원시 영통구 매영로 261 (영통동59번지),031-204-0123,고전압배터리 제외 전 작업 수리 가능
835,현대,충청남도,예산군,예산자동차정비공업사,충청남도 예산군 예산읍 신례원로 103,041-335-3000,고전압배터리 제외 전 작업 수리 가능
836,현대,충청남도,예산군,예산점,충청남도 예산군 오가면 예산산업단지로 6,041-333-8204,고전압배터리 제외 전 작업 수리 가능
837,현대,충청남도,서산시,예천점,충청남도 서산시 예천동 나무장1길44 (예천동),041-672-6677,고전압배터리 제외 전 작업 수리 가능
838,현대,경상북도,예천군,예천점,경상북도 예천군 예천읍 충효로 200,054-655-8582,고전압배터리 제외 전 작업 수리 가능
839,현대,충청남도,홍성군,오관점,충청남도 홍성군 홍성읍 충서로 1402,041-634-8872,모든수리
840,현대,경기도,남양주,오남서부점,경기도 남양주시 오남읍 진건오남로759번길 101,031-575-8672,고전압배터리 제외 전 작업 수리 가능
841,현대,서울특별시,구로구,오류점,서울특별시 구로구 서해안로 2239 (오류동),02-2614-9933,고전압배터리 제외 전 작업 수리 가능
842,현대,인천광역시,서구,오류점,인천광역시 서구 단봉로 142 (오류동),032-568-8204,고전압배터리 제외 전 작업 수리 가능
843,현대,인천광역시,서구,오류중부점,인천광역시 서구 보듬7로 11,032-548-0482,고전압배터리 제외 전 작업 수리 가능
844,현대,경기도,양주시,오산점,경기도 양주시 백석읍 권율로 1385,031-826-7474,고전압배터리 제외 전 작업 수리 가능
845,현대,경기도,오산시,오산점,경기도 오산시 경기대로 306 (오산동),031-377-8844,고전압배터리 제외 전 작업 수리 가능
846,현대,경기도,오산시,오산중앙현대서비스,경기도 오산시 내삼미로 9 (수청동),031-376-8585,고전압배터리 제외 전 작업 수리 가능
847,현대,충청북도,청주시,오송점,충청북도 청주시 흥덕구 오송읍 만수1길 4-2,043-234-9219,고전압배터리 제외 전 작업 수리 가능
848,현대,경기도,부천시,오정점,경기도 부천시 오정로 230,032-676-8272,고전압배터리 제외 전 작업 수리 가능
849,현대,충청북도,청주시,오창남부점,충청북도 청주시 청원구 오창읍 과학산업3로 78-15,043-214-8203,모든수리
850,현대,충청북도,청주시,오창장대점,충청북도 청주시 청원구 오창읍 오창시내1길 13,043-218-8572,고전압배터리 제외 전 작업 수리 가능
851,현대,충청북도,청주시,오창점,충청북도 청주시 청원구  오창읍 양청송대길 9-4,043-217-8204,고전압배터리 제외 전 작업 수리 가능
852,현대,경상북도,포항시,오천점,경상북도 포항시 남구 오천읍 정몽주로 625,054-292-4473,고전압배터리 제외 전 작업 수리 가능
853,현대,서울특별시,영등포구,오토바디모터스,서울특별시 영등포구 양평로21길 16 (양평동5가),02-2676-4441,고전압배터리 제외 전 작업 수리 가능
854,현대,인천광역시,서구,오토플러스(주),인천광역시 서구 정서진로 70,070-4735-1091,고전압배터리 제외 전 작업 수리 가능
855,현대,경기도,광주시,오포현대서비스(주),경기도 광주시 오포읍 신현로 85 ,031-718-3333,모든수리
856,현대,경기도,여주시,오학자동차,경기도 여주시 도예로 77 (오학동),031-885-1901,고전압배터리 제외 전 작업 수리 가능
857,현대,경상북도,구미시,옥계점,경상북도 구미시 산호대로24길 9-33 (옥계동),054-471-3691,고전압배터리 제외 전 작업 수리 가능
858,현대,전라남도,곡성군,옥과점,전라남도 곡성군 옥과면 대학로 181,061-362-4200,고전압배터리 제외 전 작업 수리 가능
859,현대,경상북도,안동시,옥동점,경상북도 안동시 경북대로 354 (옥동),054-855-8204,고전압배터리 제외 전 작업 수리 가능
860,현대,충청남도,공주시,옥룡점,충청남도 공주시 무령로 339 (옥룡동),041-857-0711,고전압배터리 제외 전 작업 수리 가능
861,현대,충청북도,청주시,옥산점,충청북도 청주시 흥덕구 옥산면 오송가락로 895,043-260-1988,고전압배터리 제외 전 작업 수리 가능
862,현대,서울특별시,성동구,옥수점,서울특별시 성동구 독서당로 177 (옥수동),02-2281-8204,고전압배터리 제외 전 작업 수리 가능
863,현대,경기도,양주시,옥정현대서비스,경기도 양주시 율정로 257-14,031-857-5580,모든수리
864,현대,충청북도,옥천군,옥천동부점,충청북도 옥천군 옥천읍 중앙로 190,043-733-8218,고전압배터리 제외 전 작업 수리 가능
865,현대,경상남도,거제시,옥포점,경상남도 거제시 거제대로 3702 (옥포동),055-688-2222,고전압배터리 제외 전 작업 수리 가능
866,현대,경상남도,거제시,옥포현대서비스,경상남도 거제시 옥포로12길 18 (옥포동),055-687-3377,고전압배터리 제외 전 작업 수리 가능
867,현대,울산광역시,울주군,온산점,울산광역시 울주군 온산읍 덕신로 248,052-238-8448,고전압배터리 제외 전 작업 수리 가능
868,현대,서울특별시,구로구,온수점,서울특별시 구로구 부일로 847 (온수동),02-2066-3900,고전압배터리 제외 전 작업 수리 가능
869,현대,울산광역시,울주군,온양현대서비스,울산광역시 울주군 온양읍 선양골길 11,052-234-0032,고전압배터리 제외 전 작업 수리 가능
870,현대,부산광역시,동래구,온천점,부산광역시 동래구 중앙대로1307번길 6 (온천동),051-505-1123,고전압배터리 제외 전 작업 수리 가능
871,현대,충청남도,아산시,온천점(주),충청남도 아산시 시민로 463-4 (온천동),041-533-8252,고전압배터리 제외 전 작업 수리 가능
872,현대,전라남도,완도군,완도점,전라남도 완도군 완도읍 개포로159번길 28,061-554-8244,고전압배터리 제외 전 작업 수리 가능
873,현대,서울특별시,성동구,왕십리역현대서비스,서울특별시 성동구 고산자로 224 (행당동),02-2293-0626,모든수리
874,현대,경상북도,칠곡군,왜관점,경상북도 칠곡군 왜관읍 관문로 148-5,054-974-3306,고전압배터리 제외 전 작업 수리 가능
875,현대,제주특별자치도,제주시,외도점,"제주특별자치도 제주시 우평로 345-8 (외도일동, 외1350-4번지)",064-743-3655,모든수리
876,현대,경상북도,경주시,외동점,경상북도 경주시 외동읍 모화남1길5,054-775-7373,고전압배터리 제외 전 작업 수리 가능
877,현대,전북특별자치도,김제시,요촌점,전북특별자치도 김제시 중앙로 130 (요촌동),063-544-3721,고전압배터리 제외 전 작업 수리 가능
878,현대,경상남도,사천시,용강점,경상남도 사천시 주공로 103 (용강동),055-833-8206,고전압배터리 제외 전 작업 수리 가능
879,현대,경상북도,경주시,용강점,경상북도 경주시 소금강로19번길 17-2번지,054-741-8204,고전압배터리 제외 전 작업 수리 가능
880,현대,경상남도,통영시,용남중부점,경상남도 통영시 용남면 남해안대로 533,055-645-5417,고전압배터리 제외 전 작업 수리 가능
